producto_id,familia,categoria,subfamilia_slug,nombre,referencia,precio_eur,gama_marca,grosor_nm,cabos,formato,longitud_m,contenido_cantidad,contenido_unidad,color_nombre,color_codigo,cremallera_maya,cremallera_material,cremallera_tipo,cremallera_largo_cm,ancho_mm,acabado,aguja_sistema,aguja_calibre,soporte,es_pack,unidades_pack,es_outlet,eje_variedad,kits,n_kits,kit_a_marroquineria,kit_b_tapiceria,kit_c_bolsos,kit_d_costura_tecnica,kit_e_bordado,kit_f_acabado,url
325-R+1338-9999999027697,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  130/21,R-1338,3.07,,,,Unidad,,,,,,,,,,,,134R,130/21,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/325-R+1338-9999999027697.html
315-R+1339-9999999027703,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  140/22,R-1339,3.07,,,,Unidad,,,,,,,,,,,,134R,140/22,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/315-R+1339-9999999027703.html
44-R+5933-9999999027727,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  60/8,R-5933,3.07,,,8,Unidad,,,,,,,,,,,,134R,60/8,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/44-R+5933-9999999027727.html
320-R+1340-9999999027734,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  65/9,R-1340,3.07,,,9,Unidad,,,,,,,,,,,,134R,65/9,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/320-R+1340-9999999027734.html
322-R+1341-9999999027758,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  70/10,R-1341,3.07,,,,Unidad,,,,,,,,,,,,134R,70/10,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/322-R+1341-9999999027758.html
324-R+1342-9999999027772,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  75/11,R-1342,3.07,,,,Unidad,,,,,,,,,,,,134R,75/11,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/324-R+1342-9999999027772.html
45-R+1345-9999999027826,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 134R  90/14,R-1345,3.07,,,,Unidad,,,,,,,,,,,,134R,90/14,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/45-R+1345-9999999027826.html
305-R+460-9999999029387,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 135 X 17  100/16,R-460,4.0,,,,Unidad,,,,,,,,,,,,,100/16,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/305-R+460-9999999029387.html
306-R+461-9999999029394,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 135X17  110/18,R-461,4.0,,,,Unidad,,,,,,,,,,,,,110/18,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/306-R+461-9999999029394.html
313-R+462-9999999029400,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 135X17  120/19,R-462,4.0,,,,Unidad,,,,,,,,,,,,,120/19,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/313-R+462-9999999029400.html
332-R+464-9999999029424,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 135X17  90/14,R-464,4.0,,,,Unidad,,,,,,,,,,,,,90/14,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/332-R+464-9999999029424.html
2946-R+27993,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 328 LR 180/24,R-27993,9.74,,,,Unidad,,,,,,,,,,,,328,180/24,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/2946-R+27993.html
330-R+3182-9999999029332,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 328LR  120/19,R-3182,9.74,,,,Unidad,,,,,,,,,,,,328LR,120/19,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/330-R+3182-9999999029332.html
331-R+491-9999999029349,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER 328LR  200/25,R-491,9.74,,,,Unidad,,,,,,,,,,,,328LR,200/25,,false,,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/331-R+491-9999999029349.html
1799-R+34505-9999999029370,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,AGUJA DE MÁQUINA DE COSER PARA BORDAR  DBXK5 80/12RG,R-34505,7.08,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,D|E,2,false,false,false,true,true,false,https://canodiy.es/coser-a-maquina/1799-R+34505-9999999029370.html
1146-R+1293-9999999026485,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,PAQUETE (10U.) AGUJAS 134 LR 100/16,R-1293,4.94,,,,Paquete,,,,,,,,,,,,134,100/16,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/1146-R+1293-9999999026485.html
1090-R+4038-9999999026607,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,PAQUETE (10U.) AGUJAS 134 LR 80/12,R-4038,4.94,,,,Paquete,,,,,,,,,,,,134,80/12,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/1090-R+4038-9999999026607.html
1088-R+1343-9999999027796,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,PAQUETE (10U.) AGUJAS 134 R 80/12,R-1343,3.07,,,,Paquete,,,,,,,,,,,,134,80/12,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/1088-R+1343-9999999027796.html
1144-R+23405-9999999029301,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,PAQUETE (10U.) AGUJAS 134-35 (R) 80/12,R-23405,4.54,,,,Paquete,,,,,,,,,,,,134-35,80/12,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/1144-R+23405-9999999029301.html
1145-R+12541-9999999029073,AGUJAS Y LEZNAS,Coser a Máquina,coser-a-maquina,PAQUETE (10U.) AGUJAS 134-35 LR 120/19,R-12541,4.94,,,,Paquete,,,,,,,,,,,,134-35,120/19,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/coser-a-maquina/1145-R+12541-9999999029073.html
1208-R+43276-9999999026065,AGUJAS Y LEZNAS,Leznas,leznas,"LEZNA ACANALADA Nº1 PARA CUERO   70 x 3,5 MM",R-43276,5.69,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1208-R+43276-9999999026065.html
1209-R+43318-9999999026072,AGUJAS Y LEZNAS,Leznas,leznas,"LEZNA ACANALADA Nº2 PARA CUERO   85 x 3,5 MM",R-43318,6.24,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1209-R+43318-9999999026072.html
1210-R+43319-9999999026089,AGUJAS Y LEZNAS,Leznas,leznas,"LEZNA ACANALADA Nº3 PARA CUERO   95 x 3,5 MM",R-43319,6.7,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1210-R+43319-9999999026089.html
1211-R+43320-9999999026096,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA ACANALADA Nº4 PARA CUERO   105 x 4 MM,R-43320,7.15,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1211-R+43320-9999999026096.html
1215-R+17410-9999999000027,AGUJAS Y LEZNAS,Leznas,leznas,"LEZNA CUADRADA Nº1 PARA CUERO   2,5 MM x 70 MM",R-17410,3.86,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1215-R+17410-9999999000027.html
1214-R+43264-9999999014970,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA CUADRADA Nº2 PARA CUERO    4 MM x 80 MM,R-43264,4.24,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1214-R+43264-9999999014970.html
1213-R+594-9999999014987,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA CUADRADA Nº3 PARA CUERO  4 MM x 85 MM,R-594,4.56,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1213-R+594-9999999014987.html
1212-R+556-9999999014994,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA CUADRADA Nº4 PARA CUERO 4 MM x 90 MM,R-556,4.88,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1212-R+556-9999999014994.html
1222-R+43263-9999999026454,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA   100 MM,R-43263,5.92,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1222-R+43263-9999999026454.html
1218-R+43227-9999999015014,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA   60 MM,R-43227,3.95,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1218-R+43227-9999999015014.html
1221-R+43261-9999999026164,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA   65 MM,R-43261,3.95,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1221-R+43261-9999999026164.html
1217-R+9973-9999999026171,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA  90 MM,R-9973,4.99,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1217-R+9973-9999999026171.html
1219-R+43259-9999999026157,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA 45 MM,R-43259,3.2,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1219-R+43259-9999999026157.html
1220-R+43260-9999999015007,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA DE GUARNICIONERO CON PUNTA DE ESPADA 55 MM,R-43260,3.47,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1220-R+43260-9999999015007.html
1216-R+42247-9999999026126,AGUJAS Y LEZNAS,Leznas,leznas,"LEZNA ESPAÑOLA CURVADA Nº4 PARA CUERO     3,5 MM x 80 MM",R-42247,4.7,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A|B,2,true,true,false,false,false,false,https://canodiy.es/leznas/1216-R+42247-9999999026126.html
1686-R+43267-9999999026119,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA ESPAÑOLA CURVADA PARA CUERO 3 MM x 80 MM,R-43267,4.56,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A|B,2,true,true,false,false,false,false,https://canodiy.es/leznas/1686-R+43267-9999999026119.html
1223-R+43272-9999999019302,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PERFORADA Nº0 PARA CUERO 95 MM,R-43272,6.08,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1223-R+43272-9999999019302.html
1224-R+43274-9999999026188,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PERFORADA Nº1 PARA CUERO   100 MM,R-43274,6.32,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1224-R+43274-9999999026188.html
1225-R+43275-9999999026195,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PERFORADA Nº2 PARA CUERO 110 MM,R-43275,6.64,,,,Unidad,,,,Cuero,,,,,,,,,,,false,,false,Color,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1225-R+43275-9999999026195.html
3368-R+46710-9999999001758,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 1.8MM,R-46710,7.55,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3368-R+46710-9999999001758.html
3347-R+26727-9999999002892,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 2.5MM,R-26727,7.55,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3347-R+26727-9999999002892.html
3371-R+51304-9999999023026,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 3.5MM,R-51304,8.74,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3371-R+51304-9999999023026.html
3369-R+8738-9999999007316,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 3MM,R-8738,8.05,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3369-R+8738-9999999007316.html
3372-R+51305-9999999023033,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 4.2MM,R-51305,9.33,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3372-R+51305-9999999023033.html
3374-R+51307-9999999023057,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 4.3MM,R-51307,10.89,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3374-R+51307-9999999023057.html
3373-R+51306-9999999023040,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA PUNZON MANUAL PARA PERFORAR 4.5MM,R-51306,10.02,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/3373-R+51306-9999999023040.html
1227-R+43270-9999999026201,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA SEMIRECTA Nº1,R-43270,3.52,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1227-R+43270-9999999026201.html
1226-R+21101-9999999026225,AGUJAS Y LEZNAS,Leznas,leznas,LEZNA SEMIRECTA Nº2,R-21101,3.95,,,,Unidad,,,,,,,,,,,,,,,false,,false,Único,A,1,true,false,false,false,false,false,https://canodiy.es/leznas/1226-R+21101-9999999026225.html
8731-R+64929-9999999028106,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 1 AGUJA TALON PLANO DOBLE PUNTA 80/12,R-64929,4.92,,,,Paquete,,,,,,,,,,,,,80/12,,true,1,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8731-R+64929-9999999028106.html
8732-R+64930-9999999028113,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 1 AGUJA TALON PLANO DOBLE PUNTA 90/14,R-64930,4.92,,,,Paquete,,,,,,,,,,,,,90/14,,true,1,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8732-R+64930-9999999028113.html
3342-R+51087-9999999028960,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 10 AGUJAS MÁQUINA DOMÉSTICA TALÓN PLANO 80/12,R-51087,3.06,,,,Paquete,,,,,,,,,,,,,80/12,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/3342-R+51087-9999999028960.html
8727-R+64940-9999999028069,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 10 AGUJAS TALON PLANO PUNTA DE BOLA 80/12,R-64940,3.85,,,,Paquete,,,,,,,,,,,,,80/12,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8727-R+64940-9999999028069.html
8728-R+64939-9999999028052,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 10 AGUJAS TALÓN PLANO PUNTA BOLA 70/10,R-64939,3.85,,,,Paquete,,,,,,,,,,,,,70/10,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8728-R+64939-9999999028052.html
8726-R+64942-9999999028076,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 10 AGUJAS TALÓN PLANO PUNTA DE BOLA 100/16,R-64942,3.85,,,,Paquete,,,,,,,,,,,,,100/16,,true,10,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8726-R+64942-9999999028076.html
8730-R+64928-9999999028090,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 3 AGUJAS TALON PLANO DOBLE PUNTA SURTIDA,R-64928,11.74,,,,Paquete,,,,,,,,,,,,,,,true,3,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8730-R+64928-9999999028090.html
8722-R+64945-9999999028014,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS MÁQUINA DOMÉSTICA TALÓN PLANO 110/18,R-64945,1.92,,,,Paquete,,,,,,,,,,,,,110/18,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8722-R+64945-9999999028014.html
8721-R+64944-9999999027994,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS MÁQUINA DOMÉSTICA TALÓN PLANO 80/12,R-64944,1.92,,,,Paquete,,,,,,,,,,,,,80/12,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8721-R+64944-9999999027994.html
3341-R+48004-9999999028007,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS MÁQUINA DOMÉSTICA TALÓN PLANO 90/14,R-48004,1.92,,,,Paquete,,,,,,,,,,,,,90/14,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/3341-R+48004-9999999028007.html
8729-R+64937-9999999028083,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS TALON PLANO PARA VAQUEROS 90/14,R-64937,2.33,,,,Paquete,,,,,,,,,,,,,90/14,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8729-R+64937-9999999028083.html
3344-R+51090-9999999029530,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS TALÓN PLANO PARA CUERO SURTIDAS,R-51090,3.27,,,,Paquete,,,,Cuero,,,,,,,,,,,true,5,false,Color,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/3344-R+51090-9999999029530.html
3345-R+51088-9999999028977,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS TALÓN PLANO PARA TEJIDO ELÁSTICO O LYCRA 75/11,R-51088,2.76,ELASTICO,,,Paquete,,,,,,,,,,,,,75/11,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/3345-R+51088-9999999028977.html
8733-R+64938-9999999028120,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS TALÓN PLANO PARA TEJIDO ELÁSTICO O LYCRA 90/11,R-64938,2.7,ELASTICO,,,Paquete,,,,,,,,,,,,,90/11,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/8733-R+64938-9999999028120.html
3343-R+51089-9999999028137,AGUJAS Y LEZNAS,Máquina Doméstica,maquina-domestica,PAQUETE DE 5 AGUJAS TALÓN PLANO PARA VAQUEROS SURTIDAS,R-51089,2.33,,,,Paquete,,,,,,,,,,,,,,,true,5,false,Único,D,1,false,false,false,true,false,false,https://canodiy.es/maquina-domestica/3343-R+51089-9999999028137.html
7102-R+25273-9999999028151,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,AGUJA DE MÁQUINA DE REMALLAR 1738 287WH 70/10 SCHMETZ,R-25273,6.14,,,,Unidad,,,,,,,,,,,,,70/10,,false,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/7102-R+25273-9999999028151.html
7103-R+25272-9999999028144,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,AGUJA DE MÁQUINA DE REMALLAR 1738 287WH 75/11 SCHMETZ,R-25272,6.14,,,,Unidad,,,,,,,,,,,,,75/11,,false,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/7103-R+25272-9999999028144.html
49-R+31471-9999999029462,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,AGUJA DE MÁQUINA DE REMALLAR 1738/16X231  120/19,R-31471,3.07,,,,Unidad,,,,,,,,,,,,,120/19,,false,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/49-R+31471-9999999029462.html
3245-R+4484-9999999029448,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,AGUJA DE MÁQUINA DE REMALLAR 1738/16X231 100/16,R-4484,3.07,,,,Unidad,,,,,,,,,,,,,100/16,,false,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/3245-R+4484-9999999029448.html
7104-R+30545-9999999029479,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,AGUJA DE MÁQUINA DE REMALLAR 1738/16X231 80/12,R-30545,3.07,,,,Unidad,,,,,,,,,,,,,80/12,,false,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/7104-R+30545-9999999029479.html
8725-R+64936-9999999028045,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,PAQUETE DE 5 AGUJAS TALON REDONDO PARA REMALLAR 100/16,R-64936,2.19,,,,Paquete,,,,,,,,,,,,,100/16,,true,5,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/8725-R+64936-9999999028045.html
8724-R+64934-9999999028021,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,PAQUETE DE 5 AGUJAS TALON REDONDO PARA REMALLAR 70/10,R-64934,2.19,,,,Paquete,,,,,,,,,,,,,70/10,,true,5,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/8724-R+64934-9999999028021.html
8723-R+64935-9999999028038,AGUJAS Y LEZNAS,Máquina Remallar,maquina-remallar,PAQUETE DE 5 AGUJAS TALON REDONDO PARA REMALLAR 90/14,R-64935,2.19,,,,Paquete,,,,,,,,,,,,,90/14,,true,5,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/maquina-remallar/8723-R+64935-9999999028038.html
7476-R+57919-9999999020667,CLAVOS GRAPAS TACHUELAS,"CLAVOS, GRAPAS Y TACHUELAS",clavos-grapas-y-tachuelas,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 7MM,R-57919,19.24,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/clavos-grapas-y-tachuelas/7476-R+57919-9999999020667.html
7477-R+57920-9999999020674,CLAVOS GRAPAS TACHUELAS,"CLAVOS, GRAPAS Y TACHUELAS",clavos-grapas-y-tachuelas,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 8MM,R-57920,18.07,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,,0,false,false,false,false,false,false,https://canodiy.es/clavos-grapas-y-tachuelas/7477-R+57920-9999999020674.html
2246-R+7896,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 10MM,R-7896,16.34,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2246-R+7896.html
2245-R+1181-9999999004681,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 10MM,R-1181,18.47,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2245-R+1181-9999999004681.html
6794-R+1182-9999999004704,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 12MM,R-1182,18.32,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/6794-R+1182-9999999004704.html
2247-R+6983-9999999016011,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 12MM,R-6983,16.19,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2247-R+6983-9999999016011.html
6795-R+1183-9999999004698,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 14MM,R-1183,18.17,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/6795-R+1183-9999999004698.html
2248-R+6984-9999999020704,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 14MM,R-6984,16.01,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2248-R+6984-9999999020704.html
2249-R+6982-9999999020711,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 16MM,R-6982,16.01,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2249-R+6982-9999999020711.html
2251-R+1185-9999999020728,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 18MM,R-1185,17.88,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2251-R+1185-9999999020728.html
2250-R+5801-9999999020735,CLAVOS GRAPAS TACHUELAS,Clavos,clavos,PAQUETE DE KILO DE CLAVOS DE MANO SEMENCE 18MM,R-5801,16.01,,,,Paquete,,,,,,,,,,,,,,,true,,false,Único,B,1,false,true,false,false,false,false,https://canodiy.es/clavos/2250-R+5801-9999999020735.html
